,A0_min,A0_max,A1_min,A1_max,A2_min,A2_max,A3_min,A3_max,A4_min,A4_max,A5_min,A5_max,A6_min,A6_max,A7_min,A7_max,A8_min,A8_max,A9_min,A9_max,A10_min,A10_max,A11_min,A11_max,A12_min,A12_max,A13_min,A13_max,A14_min,A14_max,A15_min,A15_max,A16_min,A16_max,A17_min,A17_max,A18_min,A18_max,A19_min,A19_max,class
6835,160,6285,-7141,161,-7734,152,-6627,125,126,6383,103,6743,138,6285,242,6357,104,7487,-66,6757,-7803,314,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6836,160,6285,162,6921,-7734,195,156,7149,183,6383,158,6743,368,6285,-6882,259,-7184,263,810,6757,-7803,266,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6837,160,6285,-7141,161,-7734,152,-6627,125,-7184,125,-6946,8,53,6285,287,6357,-7184,33,-7232,612,-7803,-576,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6838,-6879,159,183,6921,-7734,166,135,7149,99,6383,-6946,225,213,6285,-6882,149,-7184,254,647,6757,-7803,-265,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6839,160,6285,162,6921,196,7611,-6627,167,-7184,145,-6946,217,459,6285,403,6357,20,7487,-5,6757,-7803,884,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6840,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,-6946,164,113,6285,-6882,-44,-161,7487,42,6757,749,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6841,-6879,159,-7141,182,-7734,85,77,7149,188,6383,-6946,7,119,6285,-6882,-131,107,7487,-7232,137,1698,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6842,160,6285,-7141,161,-7734,152,126,7149,-7184,196,-6946,157,-7781,155,-6882,174,44,7487,537,6757,-50,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6843,-6879,159,-7141,182,86,7611,174,7149,-7184,168,-6946,122,-7781,243,-6882,199,-7184,216,-7232,274,-7803,-105,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6844,160,6285,162,6921,-7734,195,-6627,155,-7184,146,450,6743,93,6285,-6882,473,128,7487,663,6757,-7803,1089,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6845,160,6285,162,6921,-7734,195,156,7149,-7184,182,195,6743,204,6285,-6882,112,589,7487,-7232,344,-7803,-64,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6846,160,6285,162,6921,-7734,195,-6627,155,-7184,146,-6946,449,174,6285,372,6357,-7184,343,124,6757,247,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6847,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,-6946,61,-14,6285,196,6357,397,7487,-7232,-857,1223,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6848,-6879,159,183,6921,167,7611,169,7149,-7184,104,-6946,207,-7781,119,-6882,48,-7184,609,-7232,182,276,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6849,160,6285,-7141,161,-7734,152,-6627,125,126,6383,-6946,102,205,6285,-6882,106,18,7487,-131,6757,-7803,71,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6850,-6879,159,-7141,182,86,7611,-6627,173,-7184,113,2,6743,-7781,147,76,6357,-7184,306,142,6757,-92,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6851,160,6285,162,6921,196,7611,-6627,167,-7184,145,218,6743,457,6285,-6882,172,-1,7487,-7232,42,-7803,-901,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6852,-6879,159,183,6921,167,7611,169,7149,-7184,104,-6946,207,120,6285,-6882,74,592,7487,318,6757,-18,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6853,160,6285,-7141,161,-7734,152,-6627,125,126,6383,103,6743,-7781,137,-6882,292,-7184,34,36,6757,-7803,-26,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6854,-6879,159,-7141,182,86,7611,174,7149,169,6383,-6946,159,-7781,205,23,6357,65,7487,240,6757,-7803,813,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6855,-6879,159,183,6921,167,7611,-6627,168,187,6383,277,6743,317,6285,-6882,176,518,7487,64,6757,-7803,662,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6856,160,6285,-7141,161,-7734,152,-6627,125,-7184,125,9,6743,-7781,95,254,6357,-7184,15,168,6757,-7803,104,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6857,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,165,6743,76,6285,10,6357,-7184,74,363,6757,-228,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6858,-6879,159,183,6921,167,7611,-6627,168,187,6383,277,6743,-7781,316,-6882,-3,-7184,353,-7232,452,673,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6859,-6879,159,183,6921,-7734,166,135,7149,99,6383,226,6743,254,6285,403,6357,353,7487,-7232,82,-192,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6860,-6879,159,-7141,182,-7734,85,-6627,76,89,6383,-6946,73,167,6285,-6882,204,466,7487,-681,6757,-82,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6861,160,6285,-7141,161,-7734,152,126,7149,197,6383,348,6743,172,6285,139,6357,-7184,-118,-7232,119,256,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6862,-6879,159,-7141,182,86,7611,174,7149,169,6383,160,6743,-7781,306,-6882,208,-23,7487,-7232,132,1687,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6863,160,6285,162,6921,196,7611,168,7149,-7184,216,137,6743,-7781,233,17,6357,-7184,673,599,6757,-7803,352,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6864,160,6285,-7141,161,-7734,152,-6627,125,126,6383,103,6743,-7781,137,-6882,292,35,7487,-158,6757,163,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6865,-6879,159,-7141,182,86,7611,174,7149,-7184,168,-6946,122,-7781,243,-6882,199,-7184,216,275,6757,-7803,341,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6866,-6879,159,183,6921,167,7611,169,7149,105,6383,-6946,69,263,6285,85,6357,116,7487,80,6757,-7803,471,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6867,160,6285,162,6921,196,7611,168,7149,217,6383,153,6743,-7781,141,74,6357,134,7487,1010,6757,-7803,-288,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6868,-6879,159,-7141,182,86,7611,-6627,173,-7184,113,2,6743,148,6285,32,6357,-11,7487,-276,6757,-7803,171,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6869,-6879,159,-7141,182,86,7611,-6627,173,-7184,113,2,6743,-7781,147,76,6357,-7184,306,142,6757,-7803,-93,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6870,-6879,159,183,6921,-7734,166,-6627,134,185,6383,-6946,118,47,6285,-6882,17,-7184,22,-358,6757,-7803,-633,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6871,-6879,159,183,6921,-7734,166,-6627,134,185,6383,-6946,118,47,6285,-6882,17,-7184,22,-7232,-359,-7803,-343,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6872,-6879,159,183,6921,167,7611,169,7149,-7184,104,-6946,207,-7781,119,49,6357,399,7487,-7232,82,-7803,858,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6873,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,62,6743,-7781,351,78,6357,298,7487,-7232,377,764,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6874,-6879,159,183,6921,-7734,166,135,7149,99,6383,-6946,225,-7781,212,-6882,526,-7184,-119,-10,6757,455,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6875,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,62,6743,352,6285,-6882,-33,-642,7487,-7232,181,209,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6876,-6879,159,183,6921,167,7611,-6627,168,187,6383,277,6743,-7781,316,-6882,-3,-7184,353,453,6757,-7803,568,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6877,160,6285,162,6921,196,7611,-6627,167,-7184,145,-6946,217,459,6285,-6882,402,-7184,301,408,6757,-7803,-328,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6878,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,-6946,61,-7781,-15,-6882,114,-7184,24,-7232,643,-7803,298,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6879,-6879,159,183,6921,-7734,166,-6627,134,185,6383,-6946,118,47,6285,18,6357,-7184,67,-7232,-18,230,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6880,160,6285,162,6921,-7734,195,156,7149,-7184,182,-6946,194,-7781,103,137,6357,-7184,-3,-7232,-19,-851,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6881,160,6285,162,6921,-7734,195,156,7149,183,6383,-6946,157,-106,6285,-6882,153,-7184,98,-7232,751,-7803,216,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6882,160,6285,-7141,161,153,7611,-6627,195,-7184,217,126,6743,83,6285,-6882,192,-84,7487,97,6757,619,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6883,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,62,6743,352,6285,-6882,-33,-642,7487,182,6757,-7803,806,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6884,160,6285,-7141,161,153,7611,-6627,195,218,6383,-6946,162,274,6285,222,6357,-7184,369,-7232,452,649,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6885,160,6285,-7141,161,-7734,152,126,7149,197,6383,348,6743,172,6285,139,6357,-117,7487,170,6757,-652,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6886,160,6285,-7141,161,153,7611,196,7149,104,6383,156,6743,84,6285,93,6357,113,7487,-7232,847,-424,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6887,160,6285,162,6921,196,7611,-6627,167,146,6383,-6946,97,330,6285,29,6357,269,7487,882,6757,16,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6888,160,6285,162,6921,196,7611,168,7149,-7184,216,137,6743,234,6285,145,6357,333,7487,262,6757,2,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6889,160,6285,-7141,161,153,7611,-6627,195,218,6383,-6946,162,-7781,273,2,6357,-7184,133,-7232,53,-114,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6890,160,6285,162,6921,-7734,195,156,7149,-7184,182,-6946,194,-7781,103,-6882,136,-7184,358,-7232,924,-1030,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6891,160,6285,162,6921,196,7611,-6627,167,146,6383,98,6743,-7781,346,-6882,175,-7184,294,0,6757,-7803,279,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6892,160,6285,-7141,161,153,7611,-6627,195,-7184,217,-6946,125,-7781,465,30,6357,196,7487,-7232,21,-7803,-474,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6893,160,6285,-7141,161,153,7611,-6627,195,218,6383,163,6743,98,6285,-6882,473,290,7487,-7232,-197,-7803,1067,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6894,-6879,159,-7141,182,86,7611,174,7149,-7184,168,-6946,122,244,6285,114,6357,-7184,-162,56,6757,86,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6895,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,165,6743,-7781,75,-6882,69,-217,7487,-7232,3,-7803,-286,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6896,160,6285,-7141,161,-7734,152,-6627,125,126,6383,103,6743,-7781,137,293,6357,-7184,712,379,6757,540,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6897,160,6285,-7141,161,153,7611,196,7149,-7184,103,159,6743,-7781,98,-6882,463,398,7487,-7232,77,-7803,-125,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6898,-6879,159,-7141,182,86,7611,174,7149,169,6383,-6946,159,206,6285,-6882,232,-7184,53,157,6757,-55,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6899,-6879,159,183,6921,167,7611,169,7149,105,6383,70,6743,-7781,256,400,6357,-7184,64,-7232,-288,193,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6900,-6879,159,183,6921,167,7611,169,7149,-7184,104,-6946,207,120,6285,-6882,74,-7184,591,148,6757,-7803,-107,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6901,-6879,159,-7141,182,86,7611,-6627,173,114,6383,257,6743,-7781,116,177,6357,368,7487,592,6757,-7803,177,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6902,160,6285,-7141,161,153,7611,-6627,195,218,6383,163,6743,98,6285,-6882,473,290,7487,-196,6757,-7803,111,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6903,160,6285,162,6921,-7734,195,156,7149,183,6383,158,6743,368,6285,-6882,259,264,7487,653,6757,-168,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6904,-6879,159,-7141,182,86,7611,-6627,173,-7184,113,2,6743,-7781,147,76,6357,307,7487,-7232,-356,-7803,-568,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6905,160,6285,-7141,161,153,7611,196,7149,-7184,103,-6946,158,-7781,35,-73,6357,-7184,34,-7232,-264,442,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6906,160,6285,162,6921,196,7611,168,7149,217,6383,-6946,152,-7781,81,197,6357,-7184,247,-7232,563,357,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6907,160,6285,-7141,161,-7734,152,126,7149,-7184,196,-6946,157,156,6285,-14,6357,59,7487,528,6757,498,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6908,160,6285,162,6921,-7734,195,156,7149,-7184,182,-6946,194,-7781,103,137,6357,-7184,-3,-7232,-19,-851,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6909,160,6285,-7141,161,-7734,152,126,7149,-7184,196,-6946,157,-7781,155,175,6357,27,7487,573,6757,-7803,-355,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6910,160,6285,-7141,161,-7734,152,-6627,125,-7184,125,-6946,8,-7781,52,-6882,182,-100,7487,-7232,361,-7803,-608,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6911,-6879,159,183,6921,-7734,166,-6627,134,185,6383,119,6743,-7781,98,-6882,442,242,7487,-7232,-966,-7803,164,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6912,160,6285,-7141,161,-7734,152,126,7149,197,6383,348,6743,172,6285,-6882,138,-7184,406,110,6757,-7803,-119,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6913,160,6285,-7141,161,153,7611,196,7149,104,6383,156,6743,84,6285,-6882,92,-7184,148,-4,6757,-7803,848,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6914,-6879,159,-7141,182,86,7611,-6627,173,114,6383,257,6743,-7781,116,-6882,176,236,7487,272,6757,-7803,7,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6915,160,6285,-7141,161,153,7611,-6627,195,-7184,217,126,6743,-7781,82,-6882,235,-7184,467,146,6757,366,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6916,-6879,159,183,6921,-7734,166,135,7149,99,6383,226,6743,254,6285,-6882,402,103,7487,75,6757,517,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6917,160,6285,162,6921,196,7611,-6627,167,146,6383,-6946,97,330,6285,-6882,28,-7184,-92,-203,6757,-7803,939,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6918,160,6285,162,6921,196,7611,-6627,167,-7184,145,-6946,217,459,6285,-6882,402,302,7487,-7232,442,837,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6919,-6879,159,-7141,182,86,7611,-6627,173,114,6383,257,6743,-7781,116,-6882,176,-7184,235,29,6757,-7803,435,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6920,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,165,6743,-7781,75,70,6357,36,7487,-6,6757,694,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6921,160,6285,162,6921,196,7611,-6627,167,-7184,145,-6946,217,-7781,458,225,6357,-42,7487,-7232,166,208,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6922,-6879,159,-7141,182,86,7611,-6627,173,-7184,113,-6946,1,-7781,24,237,6357,-7184,-13,387,6757,-590,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6923,160,6285,-7141,161,153,7611,-6627,195,218,6383,163,6743,-7781,97,418,6357,499,7487,-147,6757,-7803,121,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6924,160,6285,-7141,161,153,7611,196,7149,104,6383,-6946,155,-7781,249,135,6357,217,7487,305,6757,-7803,99,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6925,-6879,159,183,6921,-7734,166,135,7149,99,6383,-6946,225,213,6285,-6882,149,-7184,254,-7232,646,-7803,177,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6926,-6879,159,-7141,182,86,7611,-6627,173,-7184,113,-6946,1,-7781,24,-6882,236,-7184,77,-7232,-96,-7803,1248,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6927,160,6285,162,6921,-7734,195,156,7149,183,6383,158,6743,-7781,367,390,6357,-7184,152,-7232,293,-7803,183,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6928,160,6285,-7141,161,-7734,152,-6627,125,-7184,125,-6946,8,-7781,52,183,6357,95,7487,-7232,244,169,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6929,-6879,159,-7141,182,86,7611,174,7149,-7184,168,123,6743,75,6285,267,6357,448,7487,-7232,18,1213,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6930,160,6285,-7141,161,-7734,152,126,7149,197,6383,-6946,347,-7781,39,158,6357,387,7487,-7232,1,-7803,6,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6931,-6879,159,-7141,182,-7734,85,77,7149,188,6383,8,6743,137,6285,-6882,214,367,7487,275,6757,-7803,-612,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6932,-6879,159,183,6921,-7734,166,135,7149,99,6383,-6946,225,-7781,212,-6882,526,-118,7487,-7232,776,-7803,464,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6933,-6879,159,183,6921,-7734,166,135,7149,-7184,98,-6946,193,-7781,52,-48,6357,398,7487,122,6757,327,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6934,-6879,159,183,6921,-7734,166,-6627,134,185,6383,119,6743,-7781,98,-6882,442,-7184,241,-7232,539,-7803,-202,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6935,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,-6946,108,23,6285,78,6357,327,7487,-7232,-208,229,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6936,-6879,159,183,6921,167,7611,169,7149,-7184,104,208,6743,-7781,99,113,6357,-7184,-93,75,6757,-7803,-1133,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6937,-6879,159,183,6921,-7734,166,135,7149,99,6383,-6946,225,-7781,212,527,6357,-7184,477,462,6757,-7803,132,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
6938,160,6285,-7141,161,153,7611,196,7149,-7184,103,-6946,158,-7781,35,-6882,-74,670,7487,996,6757,-7803,-284,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6939,-6879,159,-7141,182,-7734,85,77,7149,188,6383,-6946,7,-7781,118,-6882,221,115,7487,116,6757,-763,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
6940,160,6285,162,6921,-7734,195,-6627,155,-7184,146,450,6743,-7781,92,-17,6357,312,7487,-7232,18,-7803,-862,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
